1.47752, 114
1.48243, 114
1.48734, 114
1.49225, 114
1.49716, 114
1.50207, 114
1.50698, 114
1.51189, 114
1.51679, 114
1.5217, 114
1.52661, 114
1.53152, 114
1.53643, 114
1.54134, 114
1.54625, 114
1.55116, 114
1.55606, 114
1.56097, 114
1.56588, 114
1.57079, 114
1.5757, 114
1.58061, 114
1.58552, 114
1.59042, 114
1.59533, 114
1.60024, 114
1.60515, 114
1.61006, 114
1.61497, 114
1.61988, 114
1.62479, 114
1.62969, 114
1.6346, 114
1.63951, 114
1.64442, 114
1.64933, 117
1.65424, 117
1.65915, 117
1.66405, 117
1.66896, 117
1.67387, 117
1.67878, 117
1.68369, 117
1.6886, 117
1.69351, 117
1.69842, 117
1.70332, 117
1.70823, 117
1.71314, 117
1.71805, 117
1.72296, 117
1.72787, 117
1.73278, 117
1.73769, 117
1.74259, 117
1.7475, 117
1.75241, 117
1.75732, 117
1.76223, 117
1.76714, 117
1.77205, 117
1.77695, 117
1.78186, 117
1.78677, 117
1.79168, 117
1.79659, 117
1.8015, 117
1.80641, 117
1.81132, 117
1.81622, 117
1.82113, 117
1.82604, 117
1.83095, 117
1.83586, 117
1.84077, 117
1.84568, 117
1.85058, 117
1.85549, 117
1.8604, 117
1.86531, 117
1.87022, 117
1.87513, 117
1.88004, 117
1.88495, 117
1.88985, 117
1.89476, 117
1.89967, 117
1.90458, 117
1.90949, 117
1.9144, 117
1.91931, 117
1.92421, 117
1.92912, 113
1.93403, 113
1.93894, 113
1.94385, 113
1.94876, 113
1.95367, 113
1.95858, 113
1.96348, 113
1.96839, 113
1.9733, 113
1.97821, 113
1.98312, 113
1.98803, 113
1.99294, 113
1.99785, 113
2.00275, 113
2.00766, 113
2.01257, 113
2.01748, 113
2.02239, 113
2.0273, 113
2.03221, 113
2.03712, 113
2.04202, 113
2.04693, 113
2.05184, 113
2.05675, 113
2.06166, 113
2.06657, 113
2.07148, 113
2.07639, 113
2.08129, 113
2.0862, 113
2.09111, 113
2.09602, 113
2.10093, 113
2.10584, 113
2.11075, 113
2.11566, 113
2.12057, 113
2.12547, 113
2.13038, 113
2.13529, 113
2.1402, 113
2.14511, 113
2.15002, 113
2.15493, 113
2.15984, 113
2.16474, 113
2.16965, 113
2.17456, 113
2.17947, 113
2.18438, 113
2.18929, 113
2.1942, 108
2.19911, 108
2.20401, 108
2.20892, 108
2.21383, 108
2.21874, 108
2.22365, 108
2.22856, 108
2.23347, 108
2.23838, 108
2.24329, 108
2.24819, 108
2.2531, 108
2.25801, 108
2.26292, 108
2.26783, 108
2.27274, 108
2.27765, 108
2.28256, 108
2.28746, 108
2.29237, 108
2.29728, 108
2.30219, 108
2.3071, 108
2.31201, 108
2.31692, 108
2.32183, 108
2.32673, 108
2.33164, 108
2.33655, 108
2.34146, 108
2.34637, 108
2.35128, 108
2.35619, 108
2.3611, 108
2.36601, 108
2.37091, 108
2.37582, 108
2.38073, 108
2.38564, 108
2.39055, 108
2.39546, 108
2.40037, 108
2.40528, 108
2.41018, 108
2.41509, 108
2.42, 108
2.42491, 108
2.42982, 108
2.43473, 108
2.43964, 108
2.44455, 108
2.44945, 108
2.45436, 107
2.45927, 107
2.46418, 107
2.46909, 107
2.474, 107
2.47891, 107
2.48382, 107
2.48873, 107
2.49363, 107
2.49854, 107
2.50345, 107
2.50836, 107
2.51327, 107
2.51818, 107
2.52309, 107
2.528, 107
2.5329, 107
2.53781, 107
2.54272, 107
2.54763, 107
2.55254, 107
2.55745, 107
2.56236, 107
2.56727, 107
2.57217, 107
2.57708, 107
2.58199, 107
2.5869, 107
2.59181, 107
2.59672, 107
2.60163, 107
2.60654, 107
2.61145, 107
2.61635, 107
2.62126, 107
2.62617, 107
2.63108, 107
2.63599, 107
2.6409, 107
2.64581, 107
2.65072, 107
2.65562, 107
2.66053, 107
2.66544, 107
2.67035, 107
2.67526, 107
2.68017, 107
2.68508, 107
2.68999, 107
2.69489, 107
2.6998, 107
2.70471, 107
2.70962, 107
2.71453, 107
2.71944, 107
2.72435, 109
2.72926, 109
2.73417, 109
2.73907, 109
2.74398, 109
2.74889, 109
2.7538, 109
2.75871, 109
2.76362, 109
2.76853, 109
2.77344, 109
2.77834, 109
2.78325, 109
2.78816, 109
2.79307, 109
2.79798, 109
2.80289, 109
2.8078, 109
2.81271, 109
2.81761, 109
2.82252, 109
2.82743, 109
2.83234, 109
2.83725, 109
2.84216, 109
2.84707, 109
2.85198, 109
2.85689, 109
2.86179, 109
2.8667, 109
2.87161, 109
2.87652, 109
2.88143, 109
2.88634, 109
2.89125, 109
2.89616, 109
2.90106, 109
2.90597, 109
2.91088, 109
2.91579, 109
2.9207, 109
2.92561, 109
2.93052, 109
2.93543, 109
2.94033, 109
2.94524, 109
2.95015, 109
2.95506, 109
2.95997, 109
2.96488, 109
2.96979, 109
2.9747, 109
2.97961, 109
2.98451, 109
2.98942, 109
2.99433, 109
2.99924, 109
3.00415, 114
3.00906, 114
3.01397, 114
3.01888, 114
3.02378, 114
3.02869, 114
3.0336, 114
3.03851, 114
3.04342, 114
3.04833, 114
3.05324, 114
3.05815, 114
3.06305, 114
3.06796, 114
3.07287, 114
3.07778, 114
3.08269, 114
3.0876, 114
3.09251, 114
3.09742, 114
3.10233, 114
3.10723, 114
3.11214, 114
3.11705, 114
3.12196, 114
3.12687, 114
3.13178, 114
3.13669, 114
3.1416, 114
3.1465, 114
3.15141, 114
3.15632, 114
3.16123, 114
3.16614, 114
3.17105, 114
3.17596, 114
3.18087, 114
3.18577, 114
3.19068, 114
3.19559, 114
3.2005, 114
3.20541, 114
3.21032, 114
3.21523, 114
3.22014, 114
3.22505, 114
3.22995, 114
3.23486, 114
3.23977, 114
3.24468, 114
3.24959, 114
3.2545, 114
3.25941, 114
3.26432, 114
3.26922, 114
3.27413, 114
3.27904, 114
3.28395, 114
3.28886, 114
3.29377, 114
3.29868, 114
3.30359, 123
3.30849, 123
3.3134, 123
3.31831, 123
3.32322, 123
3.32813, 123
3.33304, 123
3.33795, 123
3.34286, 123
3.34777, 123
3.35267, 123
3.35758, 123
3.36249, 123
3.3674, 123
3.37231, 123
3.37722, 123
3.38213, 123
3.38704, 123
3.39194, 123
3.39685, 123
3.40176, 123
3.40667, 123
3.41158, 123
3.41649, 123
3.4214, 123
3.42631, 123
3.43121, 123
3.43612, 123
3.44103, 123
3.44594, 123
3.45085, 123
3.45576, 123
3.46067, 123
3.46558, 123
3.47049, 123
3.47539, 123
3.4803, 123
3.48521, 123
3.49012, 123
3.49503, 123
3.49994, 123
3.50485, 123
3.50976, 123
3.51466, 123
3.51957, 123
3.52448, 123
3.52939, 123
3.5343, 123
3.53921, 123
3.54412, 123
3.54903, 123
3.55393, 123
3.55884, 123
3.56375, 123
3.56866, 123
3.57357, 123
3.57848, 123
3.58339, 123
3.5883, 123
3.59321, 118
3.59811, 118
3.60302, 118
3.60793, 118
3.61284, 118
3.61775, 118
3.62266, 118
3.62757, 118
3.63248, 118
3.63738, 118
3.64229, 118
3.6472, 118
3.65211, 118
3.65702, 118
3.66193, 118
3.66684, 118
3.67175, 118
3.67665, 118
3.68156, 118
3.68647, 118
3.69138, 118
3.69629, 118
3.7012, 118
3.70611, 118
3.71102, 118
3.71593, 118
3.72083, 118
3.72574, 118
3.73065, 118
3.73556, 118
3.74047, 118
3.74538, 118
3.75029, 118
3.7552, 118
3.7601, 118
3.76501, 118
3.76992, 118
3.77483, 118
3.77974, 118
3.78465, 118
3.78956, 118
3.79447, 118
3.79937, 118
3.80428, 118
3.80919, 118
3.8141, 118
3.81901, 118
3.82392, 118
3.82883, 118
3.83374, 118
3.83865, 118
3.84355, 118
3.84846, 118
3.85337, 106
3.85828, 106
3.86319, 106
3.8681, 106
3.87301, 106
3.87792, 106
3.88282, 106
3.88773, 106
3.89264, 106
3.89755, 106
3.90246, 106
3.90737, 106
3.91228, 106
3.91719, 106
3.92209, 106
3.927, 106
3.93191, 106
3.93682, 106
3.94173, 106
3.94664, 106
3.95155, 106
3.95646, 106
3.96137, 106
3.96627, 106
3.97118, 106
3.97609, 106
3.981, 106
3.98591, 106
3.99082, 106
3.99573, 106
4.00064, 106
4.00554, 106
4.01045, 106
4.01536, 106
4.02027, 106
4.02518, 106
4.03009, 106
4.035, 106
4.0399, 106
4.04481, 106
4.04972, 106
4.05463, 106
4.05954, 106
4.06445, 106
4.06936, 106
4.07426, 106
4.07917, 106
4.08408, 106
4.08899, 106
4.0939, 106
4.09881, 106
4.10372, 106
4.10862, 103
4.11353, 103
4.11844, 103
4.12335, 103
4.12826, 103
4.13317, 103
4.13808, 103
4.14298, 103
4.14789, 103
4.1528, 103
4.15771, 103
4.16262, 103
4.16753, 103
4.17244, 103
4.17734, 103
4.18225, 103
4.18716, 103
4.19207, 103
4.19698, 103
4.20189, 103
4.2068, 103
4.2117, 103
4.21661, 103
4.22152, 103
4.22643, 103
4.23134, 103
4.23625, 103
4.24116, 103
4.24606, 103
4.25097, 103
4.25588, 103
4.26079, 103
4.2657, 103
4.27061, 103
4.27552, 103
4.28042, 103
4.28533, 103
4.29024, 103
4.29515, 103
4.30006, 103
4.30497, 103
4.30988, 103
4.31478, 103
4.31969, 103
4.3246, 103
4.32951, 103
4.33442, 103
4.33933, 103
4.34423, 103
4.34914, 103
4.35405, 103
4.35896, 103
4.36387, 104
4.36878, 104
4.37369, 104
4.37859, 104
4.3835, 104
4.38841, 104
4.39332, 104
4.39823, 104
4.40314, 104
4.40805, 104
4.41295, 104
4.41786, 104
4.42277, 104
4.42768, 104
4.43259, 104
4.4375, 104
4.44241, 104
4.44731, 104
4.45222, 104
4.45713, 104
4.46204, 104
4.46695, 104
4.47186, 104
4.47677, 104
4.48167, 104
4.48658, 104
4.49149, 104
4.4964, 104
4.50131, 104
4.50622, 104
4.51113, 104
4.51603, 104
4.52094, 104
4.52585, 104
4.53076, 104
4.53567, 104
4.54058, 104
4.54549, 104
4.55039, 104
4.5553, 104
4.56021, 104
4.56512, 104
4.57003, 104
4.57494, 104
4.57985, 104
4.58475, 104
4.58966, 104
4.59457, 104
4.59948, 104
4.60439, 104
4.6093, 104
4.61421, 104
4.61911, 104
4.62402, 104
4.62893, 104
4.63384, 109
4.63875, 109
4.64366, 109
4.64857, 109
4.65347, 109
4.65838, 109
4.66329, 109
4.6682, 109
4.67311, 109
4.67802, 109
4.68293, 109
4.68783, 109
4.69274, 109
4.69765, 109
4.70256, 109
4.70747, 109
4.71238, 109
4.71729, 109
4.72219, 109
4.7271, 109
4.73201, 109
4.73692, 109
4.74183, 109
4.74674, 109
4.75165, 109
4.75655, 109
4.76146, 109
4.76637, 109
4.77128, 109
4.77619, 109
4.7811, 109
4.78601, 109
4.79091, 109
4.79582, 109
4.80073, 109
4.80564, 109
4.81055, 109
4.81546, 109
4.82037, 109
4.82527, 109
4.83018, 109
4.83509, 109
4.84, 109
4.84491, 109
4.84982, 109
4.85473, 109
4.85963, 109
4.86454, 109
4.86945, 109
4.87436, 109
4.87927, 109
4.88418, 109
4.88909, 109
4.89399, 109
4.8989, 109
4.90381, 109
4.90872, 109
4.91363, 114
4.91854, 114
4.92345, 114
4.92835, 114
4.93326, 114
4.93817, 114
4.94308, 114
4.94799, 114
4.9529, 114
4.95781, 114
4.96271, 114
4.96762, 114
4.97253, 114
4.97744, 114
4.98235, 114
4.98726, 114
4.99217, 114
4.99707, 114
5.00198, 114
5.00689, 114
5.0118, 114
5.01671, 114
5.02162, 114
5.02653, 114
5.03143, 114
5.03634, 114
5.04125, 114
5.04616, 114
5.05107, 114
5.05598, 114
5.06088, 114
5.06579, 114
5.0707, 114
5.07561, 114
5.08052, 114
5.08543, 114
5.09034, 114
5.09524, 114
5.10015, 114
5.10506, 114
5.10997, 114
5.11488, 114
5.11979, 114
5.1247, 114
5.1296, 114
5.13451, 114
5.13942, 114
5.14433, 114
5.14924, 114
5.15415, 114
5.15906, 114
5.16396, 114
5.16887, 114
5.17378, 114
5.17869, 114
5.1836, 110
5.18851, 110
5.19342, 110
5.19832, 110
5.20323, 110
5.20814, 110
5.21305, 110
5.21796, 110
5.22287, 110
5.22778, 110
5.23268, 110
5.23759, 110
5.2425, 110
5.24741, 110
5.25232, 110
5.25723, 110
5.26214, 110
5.26704, 110
5.27195, 110
5.27686, 110
5.28177, 110
5.28668, 110
5.29159, 110
5.2965, 110
5.3014, 110
5.30631, 110
5.31122, 110
5.31613, 110
5.32104, 110
5.32595, 110
5.33086, 110
5.33576, 110
5.34067, 110
5.34558, 110
5.35049, 110
5.3554, 110
5.36031, 110
5.36522, 110
5.37012, 110
5.37503, 110
5.37994, 110
5.38485, 110
5.38976, 110
5.39467, 110
5.39958, 110
5.40448, 110
5.40939, 110
5.4143, 110
5.41921, 110
5.42412, 110
5.42903, 110
5.43394, 110
5.43884, 104
5.44375, 104
5.44866, 104
5.45357, 104
5.45848, 104
5.46339, 104
5.4683, 104
5.4732, 104
5.47811, 104
5.48302, 104
5.48793, 104
5.49284, 104
5.49775, 104
5.50266, 104
5.50756, 104
5.51247, 104
5.51738, 104
5.52229, 104
5.5272, 104
5.53211, 104
5.53702, 104
5.54192, 104
5.54683, 104
5.55174, 104
5.55665, 104
5.56156, 104
5.56647, 104
5.57138, 104
5.57628, 104
5.58119, 104
5.5861, 104
5.59101, 104
5.59592, 104
5.60083, 104
5.60574, 104
5.61064, 104
5.61555, 104
5.62046, 104
5.62537, 104
5.63028, 104
5.63519, 104
5.6401, 104
5.645, 104
5.64991, 104
5.65482, 104
5.65973, 104
5.66464, 104
5.66955, 104
5.67446, 104
5.67936, 104
5.68427, 104
5.68918, 104
5.69409, 104
5.699, 106
5.70391, 106
5.70882, 106
5.71372, 106
5.71863, 106
5.72354, 106
5.72845, 106
5.73336, 106
5.73827, 106
5.74318, 106
5.74808, 106
5.75299, 106
5.7579, 106
5.76281, 106
5.76772, 106
5.77263, 106
5.77753, 106
5.78244, 106
5.78735, 106
5.79226, 106
5.79717, 106
5.80208, 106
5.80699, 106
5.81189, 106
5.8168, 106
5.82171, 106
5.82662, 106
5.83153, 106
5.83644, 106
5.84135, 106
5.84625, 106
5.85116, 106
5.85607, 106
5.86098, 106
5.86589, 106
5.8708, 106
5.87571, 106
5.88061, 106
5.88552, 106
5.89043, 106
5.89534, 106
5.90025, 106
5.90516, 106
5.91007, 106
5.91497, 106
5.91988, 106
5.92479, 106
5.9297, 106
5.93461, 106
5.93952, 106
5.94443, 106
5.94933, 106
5.95424, 106
5.95915, 106
5.96406, 106
5.96897, 106
5.97388, 106
5.97879, 106
5.98369, 106
5.9886, 118
5.99351, 118
5.99842, 118
6.00333, 118
6.00824, 118
6.01315, 118
6.01805, 118
6.02296, 118
6.02787, 118
6.03278, 118
6.03769, 118
6.0426, 118
6.04751, 118
6.05241, 118
6.05732, 118
6.06223, 118
6.06714, 118
6.07205, 118
6.07696, 118
6.08187, 118
6.08677, 118
6.09168, 118
6.09659, 118
6.1015, 118
6.10641, 118
6.11132, 118
6.11623, 118
6.12113, 118
6.12604, 118
6.13095, 118
6.13586, 118
6.14077, 118
6.14568, 118
6.15059, 118
6.15549, 118
6.1604, 118
6.16531, 118
6.17022, 118
6.17513, 118
6.18004, 118
6.18495, 118
6.18985, 118
6.19476, 118
6.19967, 118
6.20458, 118
6.20949, 118
6.2144, 118
6.21931, 118
6.22421, 118
6.22912, 118
6.23403, 118
6.23894, 118
6.24385, 118
6.24876, 118
6.25367, 118
6.25857, 118
6.26348, 118
6.26839, 118
6.2733, 118
6.27821, 118
